property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage
https://www.realtor.com/realestateandhomes-detail/2860676225,MRCA,PTP2305065,SOLD,CONDOS,1463  Essex St,Unit 7,San Diego,CA,92103,2,2,,805,1984,29,575000,2023-10-16,550000,2023-11-14,,683,32.747172,-117.149778,1,395,
https://www.realtor.com/realestateandhomes-detail/1443709288,SDCA,230020770,SOLD,SINGLE_FAMILY,7444  Arroyo Grande Rd,,San Diego,CA,92129,5,3,,2858,2003,25,1759900,2023-10-20,1730000,2023-11-14,4780,605,32.959067,-117.158862,2,75,2
https://www.realtor.com/realestateandhomes-detail/9564657560,SDCA,230021626,SOLD,MOBILE,2003  Bayview Heights Dr,Spc 6,San Diego,CA,92105,3,2,,1440,1971,12,259777,2023-11-02,260000,2023-11-14,,181,32.728596,-117.07206,1,,
https://www.realtor.com/realestateandhomes-detail/1054808425,SDCA,SDC0000612,SOLD,SINGLE_FAMILY,8285  El Paseo Grande,,La Jolla,CA,92037,5,5,,4000,1952,215,5500000,2023-04-12,5000000,2023-11-13,10890,1250,32.856733,-117.255191,1,0,1
https://www.realtor.com/realestateandhomes-detail/2398056816,MRCA,NDP2307688,SOLD,SINGLE_FAMILY,4429  33rd St,,San Diego,CA,92116,4,3,,1728,1929,39,1579000,2023-10-05,1572500,2023-11-13,4877,910,32.757823,-117.121852,1,0,
https://www.realtor.com/realestateandhomes-detail/2865497411,SDCA,230018003,SOLD,CONDOS,8357  Summerdale Rd,Unit B,San Diego,CA,92126,2,1,1,1012,1981,60,609000,2023-09-14,612500,2023-11-13,,605,32.918667,-117.142366,2,375,
https://www.realtor.com/realestateandhomes-detail/1653235599,SDCA,230016196,SOLD,CONDOS,3860  Elijah Ct,Unit 1038,San Diego,CA,92130,3,2,,1387,2002,86,995000,2023-08-19,970000,2023-11-13,,699,32.946188,-117.233365,1,394,2
https://www.realtor.com/realestateandhomes-detail/1992965198,MRCA,PTP2304881,SOLD,CONDOS,2084  San Diego Ave,,San Diego,CA,92110,3,3,,2023,2002,39,1199000,2023-10-05,1195000,2023-11-13,20460,591,32.746377,-117.188444,3,0,4
https://www.realtor.com/realestateandhomes-detail/2343721634,SDCA,230018538,SOLD,CONDOS,1325  Pacific Hwy,Unit 110,San Diego,CA,92101,2,2,,1211,2009,53,879900,2023-09-21,879900,2023-11-13,,727,32.719263,-117.170517,1,1193,1
https://www.realtor.com/realestateandhomes-detail/2189069410,MRCA,PTP2303859,SOLD,CONDOS,4150  Texas St,Unit 3,San Diego,CA,92104,2,1,,782,1981,96,539000,2023-08-09,495000,2023-11-13,6984,633,32.753181,-117.139175,1,416,1
https://www.realtor.com/realestateandhomes-detail/2132113904,SDCA,230019012,SOLD,CONDOS,8036  Linda Vista Rd,Apt 1G,San Diego,CA,92111,2,2,,874,1978,46,509900,2023-09-28,515000,2023-11-13,,589,32.807108,-117.156168,1,355,
https://www.realtor.com/realestateandhomes-detail/2472516675,SDCA,230018863,SOLD,TOWNHOMES,2587  Caminito Espino,,San Diego,CA,92154,4,2,1,1354,1973,48,599900,2023-09-26,607000,2023-11-13,1832,448,32.574271,-117.077397,2,280,2
https://www.realtor.com/realestateandhomes-detail/2591099316,MRCA,PTP2304072,SOLD,MULTI_FAMILY,3180-82  Clay Ave,,San Diego,CA,92113,,,,,1960,84,849900,2023-08-21,850000,2023-11-13,7405,,32.703583,-117.125628,,0,1
https://www.realtor.com/realestateandhomes-detail/1559077279,SDCA,230018925,SOLD,SINGLE_FAMILY,6896  50th St,,San Diego,CA,92120,3,2,,1658,1957,47,850000,2023-09-27,868771,2023-11-13,6200,524,32.797757,-117.085116,1,0,2
https://www.realtor.com/realestateandhomes-detail/1480183840,MRCA,NDP2307524,SOLD,CONDOS,939  Coast Blvd,Unit 10H,La Jolla,CA,92037,2,2,,1608,1966,46,2250000,2023-09-28,2225000,2023-11-13,36756,1384,32.847897,-117.276197,1,1507,1
https://www.realtor.com/realestateandhomes-detail/2884165141,SDCA,230020459,SOLD,TOWNHOMES,6916  Park Mesa Way,Unit 3,San Diego,CA,92111,2,1,1,1224,1980,28,610000,2023-10-16,600000,2023-11-13,430808,490,32.797539,-117.169661,3,385,2
https://www.realtor.com/realestateandhomes-detail/1674243563,MRCA,EV23186765,SOLD,SINGLE_FAMILY,844  63rd St,,San Diego,CA,92114,3,2,,1804,1961,31,765000,2023-10-13,765000,2023-11-13,5737,424,32.714053,-117.062783,2,0,
https://www.realtor.com/realestateandhomes-detail/1287073165,SDCA,230021221,SOLD,SINGLE_FAMILY,5632  Lone Star Dr,,San Diego,CA,92120,4,2,1,1910,1965,17,990000,2023-10-27,984000,2023-11-13,15000,515,32.807164,-117.071292,1,0,2
https://www.realtor.com/realestateandhomes-detail/2762543626,MRCA,PTP2304657,SOLD,SINGLE_FAMILY,2360  Baily Ave,,San Diego,CA,92105,3,2,,1219,1960,51,785000,2023-09-23,790000,2023-11-13,5000,648,32.731023,-117.093651,1,0,1
https://www.realtor.com/realestateandhomes-detail/2689003400,SDCA,230017667,SOLD,CONDOS,737  Jamaica Ct,Unit 2,San Diego,CA,92109,4,3,,1450,1984,65,1645000,2023-09-09,1645000,2023-11-13,2213,1134,32.773475,-117.251992,1,0,2
https://www.realtor.com/realestateandhomes-detail/2156103603,SDCA,230020097,SOLD,SINGLE_FAMILY,11166  Crater Dr,,San Diego,CA,92126,3,2,,1764,1976,33,1095000,2023-10-11,1020000,2023-11-13,,578,32.924296,-117.128691,1,0,2
https://www.realtor.com/realestateandhomes-detail/1677476620,MRCA,NDP2308168,SOLD,CONDOS,11840  Caminito Ronaldo,Unit 131,San Diego,CA,92128,3,2,,1218,1985,25,649000,2023-10-19,649000,2023-11-13,388991,533,33.033565,-117.075972,1,600,2
https://www.realtor.com/realestateandhomes-detail/2773772078,SDCA,230019467,SOLD,CONDOS,12275  Carmel Vista Rd,Unit 124,San Diego,CA,92130,2,2,,1101,1985,41,800000,2023-10-03,800000,2023-11-13,107158,727,32.941443,-117.237593,1,470,
https://www.realtor.com/realestateandhomes-detail/2806711838,MRCA,PTP2304389,SOLD,CONDOS,1225  Island Ave,Unit 408,San Diego,CA,92101,2,2,,1111,2005,66,678000,2023-09-08,678000,2023-11-13,28510,610,32.710011,-117.153395,1,522,2
https://www.realtor.com/realestateandhomes-detail/1834646207,SDCA,230020667,SOLD,CONDOS,6955  Alvarado Rd,Unit 39,San Diego,CA,92120,2,2,,879,1970,25,489000,2023-10-19,495000,2023-11-13,126760,563,32.775039,-117.050023,1,554,
https://www.realtor.com/realestateandhomes-detail/2816660103,SDCA,230016306,SOLD,MULTI_FAMILY,3252-54  Jemez Dr,,San Diego,CA,92117,3,2,,,1954,83,1100000,2023-08-22,1050000,2023-11-13,6421,,32.829573,-117.215559,1,0,2
https://www.realtor.com/realestateandhomes-detail/2920167191,MRCA,NDP2308219,SOLD,SINGLE_FAMILY,928  Scott St,,San Diego,CA,92106,3,2,,1540,1940,24,2150000,2023-10-20,2125000,2023-11-13,5661,1380,32.719025,-117.233506,1,0,2
https://www.realtor.com/realestateandhomes-detail/2002157994,MRCA,SW23200409,SOLD,SINGLE_FAMILY,8859  Scorpius Way,,San Diego,CA,92126,5,3,,2255,1973,17,1100000,2023-10-27,1000000,2023-11-13,5000,443,32.921838,-117.1344,2,17,2
https://www.realtor.com/realestateandhomes-detail/1374654580,SDCA,230011925,SOLD,SINGLE_FAMILY,5475  Harvest Run Dr,,San Diego,CA,92130,6,4,1,4454,2001,144,2799000,2023-06-22,2675000,2023-11-13,7947,601,32.922528,-117.200826,2,60,3
https://www.realtor.com/realestateandhomes-detail/2832577705,SDCA,230020429,SOLD,SINGLE_FAMILY,3720  Jackdaw St,,San Diego,CA,92103,2,1,,832,1925,28,895000,2023-10-16,950000,2023-11-13,,1142,32.745632,-117.174568,1,0,2
https://www.realtor.com/realestateandhomes-detail/9301226648,SDCA,230017243,SOLD,SINGLE_FAMILY,1044  Missouri St,,San Diego,CA,92109,5,4,,2331,2019,71,2399900,2023-09-03,2350000,2023-11-13,3125,1008,32.801491,-117.252037,3,0,
https://www.realtor.com/realestateandhomes-detail/2409578320,MRCA,NDP2306305,SOLD,CONDOS,7640  Palmilla Dr,Unit 104,San Diego,CA,92122,2,2,,1004,1987,82,849000,2023-08-23,827500,2023-11-13,104544,824,32.863306,-117.226494,1,510,2
https://www.realtor.com/realestateandhomes-detail/2793425720,SDCA,230019163,SOLD,SINGLE_FAMILY,4412  Point Loma Ave,,San Diego,CA,92107,3,2,,1848,2000,45,2275000,2023-09-29,2300000,2023-11-13,6600,1245,32.732466,-117.247981,1,0,2
https://www.realtor.com/realestateandhomes-detail/2045785559,MRCA,NDP2307892,SOLD,CONDOS,1557  9th Ave,,San Diego,CA,92101,2,2,,1509,2003,33,1050000,2023-10-11,1057000,2023-11-13,5022,700,32.72168,-117.156268,3,0,1
https://www.realtor.com/realestateandhomes-detail/2208358647,MRCA,PTP2305336,SOLD,TOWNHOMES,8351  Morning Mist Ct,,San Diego,CA,92119,3,2,1,1586,1985,15,800000,2023-10-29,750000,2023-11-13,98010,473,32.816674,-117.015072,2,465,2
https://www.realtor.com/realestateandhomes-detail/1798992269,MRCA,NDP2307774,SOLD,SINGLE_FAMILY,4473  Rolfe Rd,,San Diego,CA,92117,3,2,,1050,1957,39,725000,2023-10-05,850000,2023-11-13,5500,810,32.824995,-117.20064,1,0,2
https://www.realtor.com/realestateandhomes-detail/1170058106,MRCA,PTP2305226,SOLD,SINGLE_FAMILY,4128  Orange Ave,,San Diego,CA,92105,2,2,,822,1926,20,739000,2023-10-24,775000,2023-11-13,3161,943,32.753399,-117.106547,1,0,1
https://www.realtor.com/realestateandhomes-detail/1740352000,SDCA,230018903,SOLD,CONDOS,9939  Azuaga St,Unit H205,San Diego,CA,92129,2,2,,833,1992,47,535000,2023-09-27,530000,2023-11-13,110642,636,32.957958,-117.110717,1,375,
https://www.realtor.com/realestateandhomes-detail/1988120076,SDCA,230020378,SOLD,CONDOS,4401  Collwood Ln,,San Diego,CA,92115,2,2,,1161,1967,30,675000,2023-10-14,675000,2023-11-13,585446,581,32.762453,-117.083537,1,545,1
https://www.realtor.com/realestateandhomes-detail/2259562052,SDCA,230020083,SOLD,SINGLE_FAMILY,10690  Esmeraldas Dr,,San Diego,CA,92124,3,1,1,1185,1973,33,849000,2023-10-11,860000,2023-11-13,2900,726,32.827563,-117.099624,2,175,
https://www.realtor.com/realestateandhomes-detail/2673526662,SDCA,230020412,SOLD,TOWNHOMES,4556 W Point Loma Blvd,,San Diego,CA,92107,2,1,1,1088,1981,28,699000,2023-10-16,699000,2023-11-13,,642,32.75228,-117.234835,2,440,1
https://www.realtor.com/realestateandhomes-detail/2589878500,SDCA,230021106,SOLD,CONDOS,12781  Via Moura,,San Diego,CA,92128,2,2,,1471,1985,18,865000,2023-10-26,860000,2023-11-13,,585,33.041343,-117.051273,1,385,2
https://www.realtor.com/realestateandhomes-detail/2324803345,SDCA,230018683,SOLD,TOWNHOMES,5215  Mount Alifan Dr,,San Diego,CA,92111,4,3,,1920,1968,51,839000,2023-09-23,760000,2023-11-13,,396,32.815377,-117.183694,2,470,
https://www.realtor.com/realestateandhomes-detail/1378253143,MRCA,NDP2307568,SOLD,SINGLE_FAMILY,7642  Road to Singapore,,San Diego,CA,92127,5,5,1,7197,2006,46,4500000,2023-09-28,4500000,2023-11-13,27007,625,33.023161,-117.162431,2,650,4
https://www.realtor.com/realestateandhomes-detail/9401644950,,,SOLD,LAND,2062  Vela Ln,,San Diego,CA,92154,,,,,,,,,532000,2023-11-13,,,32.556213,-116.991,,,
https://www.realtor.com/realestateandhomes-detail/1524376052,SDCA,230019430,SOLD,CONDOS,525  11th Ave,Unit 1302,San Diego,CA,92101,2,2,,1032,2004,41,665000,2023-10-03,665000,2023-11-13,38768,644,32.710897,-117.154195,1,493,2
https://www.realtor.com/realestateandhomes-detail/2856949631,MRCA,NDP2307551,SOLD,CONDOS,3502  Pringle St,Unit 304,San Diego,CA,92110,2,2,,1196,1988,47,779000,2023-09-27,779000,2023-11-13,10000,651,32.744706,-117.183519,1,500,2
https://www.realtor.com/realestateandhomes-detail/2615477696,SDCA,230002481,SOLD,SINGLE_FAMILY,3688  Bayside Walk,,San Diego,CA,92109,4,3,1,2176,2019,276,639000,2023-02-07,625000,2023-11-10,,287,32.782484,-117.251335,3,,
https://www.realtor.com/realestateandhomes-detail/2172131107,MRCA,PTP2305225,SOLD,SINGLE_FAMILY,7403  Northrup Dr,,San Diego,CA,92126,2,2,,1008,1986,17,797000,2023-10-24,781000,2023-11-10,8384,775,32.900245,-117.163712,1,0,2
https://www.realtor.com/realestateandhomes-detail/1960094314,SDCA,230019617,SOLD,SINGLE_FAMILY,11970  Thomas Hayes Ln,,San Diego,CA,92126,4,3,,2293,1991,35,1399000,2023-10-05,1489000,2023-11-09,,649,32.932577,-117.15708,2,0,3
https://www.realtor.com/realestateandhomes-detail/1299821266,MRCA,SW23126117,SOLD,SINGLE_FAMILY,7146  Peter Pan Ave,,San Diego,CA,92114,3,2,,1555,1960,105,588000,2023-07-27,580000,2023-11-09,6000,373,32.702058,-117.044194,1,0,2
https://www.realtor.com/realestateandhomes-detail/1648228817,MRCA,NDP2307383,SOLD,CONDOS,15921  Avenida Villaha,Unit 49,San Diego,CA,92128,2,2,,1397,1984,49,870000,2023-09-21,890000,2023-11-09,,637,33.004124,-117.0609,1,528,1
https://www.realtor.com/realestateandhomes-detail/2729090213,SDCA,230016073,SOLD,SINGLE_FAMILY,13218  Entreken Ave,,San Diego,CA,92129,4,2,1,1820,1986,84,1315000,2023-08-17,1295000,2023-11-09,7673,712,32.959521,-117.142623,2,,2
https://www.realtor.com/realestateandhomes-detail/2516812001,MRCA,PTP2304809,SOLD,SINGLE_FAMILY,6135  Hughes St,,San Diego,CA,92115,2,1,,1044,1952,38,724900,2023-10-02,710000,2023-11-09,5600,680,32.747248,-117.065036,2,0,1
https://www.realtor.com/realestateandhomes-detail/2596311629,SDCA,230020118,SOLD,CONDOS,2061  Chatsworth Blvd,Apt 3,San Diego,CA,92107,2,1,1,868,1982,28,649999,2023-10-12,660000,2023-11-09,6448,760,32.737575,-117.229902,1,190,1
https://www.realtor.com/realestateandhomes-detail/2036565832,SDCA,230019890,SOLD,SINGLE_FAMILY,14064  Montfort Ct,,San Diego,CA,92128,4,2,1,2350,1993,33,1298888,2023-10-07,1298888,2023-11-09,4587,553,32.974884,-117.078801,2,52,2
https://www.realtor.com/realestateandhomes-detail/2315051041,SDCA,230020253,SOLD,SINGLE_FAMILY,5017  Abuela Dr,,San Diego,CA,92124,2,2,,1532,1973,27,789000,2023-10-13,800000,2023-11-09,3700,522,32.822083,-117.097122,1,175,
https://www.realtor.com/realestateandhomes-detail/1753903627,SDCA,230018760,SOLD,SINGLE_FAMILY,6075  Ridgemoor Dr,,San Diego,CA,92120,4,3,,2724,1970,45,2000000,2023-09-25,1870000,2023-11-09,11761,686,32.789169,-117.054519,2,0,3
https://www.realtor.com/realestateandhomes-detail/1240203982,SDCA,230016090,SOLD,SINGLE_FAMILY,2425  Cowley Way,,San Diego,CA,92110,3,2,,1332,1956,83,1415000,2023-08-18,1415000,2023-11-09,9800,1062,32.786154,-117.188177,1,0,2
https://www.realtor.com/realestateandhomes-detail/2304057588,SDCA,230016378,SOLD,SINGLE_FAMILY,4502  Via Palabra,,San Diego,CA,92124,3,3,,2484,1977,78,1649000,2023-08-23,1530000,2023-11-09,12632,616,32.821385,-117.082399,2,0,2
https://www.realtor.com/realestateandhomes-detail/2268299799,SDCA,230017199,SOLD,CONDOS,5252  Orange Ave,Unit 231,San Diego,CA,92115,1,1,,548,1996,51,385000,2023-09-02,385000,2023-10-23,88427,703,32.753682,-117.081858,1,290,1
https://www.realtor.com/realestateandhomes-detail/1714293079,SDCA,230016387,SOLD,TOWNHOMES,2319  Manzana Way,,San Diego,CA,92139,4,3,,1701,1986,61,679000,2023-08-23,680000,2023-10-23,,400,32.694162,-117.024539,2,275,4
https://www.realtor.com/realestateandhomes-detail/1467861655,MRCA,NDP2307539,SOLD,SINGLE_FAMILY,18020  Sencillo Ln,,San Diego,CA,92128,3,2,,2315,1973,26,1399900,2023-09-27,1535000,2023-10-23,8800,663,33.039316,-117.063718,1,35,2
https://www.realtor.com/realestateandhomes-detail/1754492545,MRCA,NDP2307054,SOLD,CONDOS,7555  Linda Vista Rd,Unit 6,San Diego,CA,92111,2,2,,900,1969,44,540000,2023-09-09,546990,2023-10-23,29856,608,32.799032,-117.158653,3,312,
https://www.realtor.com/realestateandhomes-detail/2280904065,MRCA,NDP2306274,SOLD,SINGLE_FAMILY,3641  Mount Aclare Ave,,San Diego,CA,92111,3,2,,1165,1961,73,950000,2023-08-11,1000000,2023-10-23,7405,858,32.808069,-117.179282,1,0,2
https://www.realtor.com/realestateandhomes-detail/1455767863,MRCA,PTP2304886,SOLD,SINGLE_FAMILY,4070  Alcorn St,,San Diego,CA,92154,3,1,,1050,1970,18,669900,2023-10-05,665000,2023-10-23,8300,633,32.569994,-117.047086,1,0,1
https://www.realtor.com/realestateandhomes-detail/1739515824,SDCA,230016991,SOLD,SINGLE_FAMILY,4417  Jutland Dr,,San Diego,CA,92117,4,2,,1564,1965,53,1385000,2023-08-31,1280000,2023-10-23,9300,818,32.825348,-117.22376,2,0,2
https://www.realtor.com/realestateandhomes-detail/1230913390,SDCA,230017071,SOLD,SINGLE_FAMILY,4266  Cartulina Rd,,San Diego,CA,92124,4,2,1,2502,1974,52,1295000,2023-09-01,1250000,2023-10-23,7400,500,32.822327,-117.08901,2,0,2
https://www.realtor.com/realestateandhomes-detail/2685664017,SDCA,230018150,SOLD,SINGLE_FAMILY,13492  Sawtooth Rd,,San Diego,CA,92129,3,2,1,2164,1979,38,1498000,2023-09-15,1433250,2023-10-23,10000,662,32.963138,-117.126163,2,0,2
https://www.realtor.com/realestateandhomes-detail/1452582588,SDCA,230017999,SOLD,CONDOS,6131  Rancho Mission Rd,Unit 213,San Diego,CA,92108,1,1,,680,1979,39,424950,2023-09-14,428000,2023-10-23,,629,32.785562,-117.10907,1,500,
https://www.realtor.com/realestateandhomes-detail/1103105759,SDCA,230018674,SOLD,SINGLE_FAMILY,11868  Helmer Ln,,San Diego,CA,92131,5,4,,2350,1987,31,1325000,2023-09-22,1415000,2023-10-23,,602,32.919435,-117.080978,1,0,2
https://www.realtor.com/realestateandhomes-detail/2143272716,SDCA,230016678,SOLD,SINGLE_FAMILY,5028  Pelusa St,,San Diego,CA,92113,3,1,,1014,1956,59,625000,2023-08-25,625000,2023-10-23,5000,616,32.693017,-117.086504,2,0,2
https://www.realtor.com/realestateandhomes-detail/2083632686,MRCA,PTP2304504,SOLD,MULTI_FAMILY,6927-29  Mohawk St,,San Diego,CA,92115,,,,1650,1950,38,850000,2023-09-15,825000,2023-10-23,7475,500,32.769452,-117.048567,,0,5
https://www.realtor.com/realestateandhomes-detail/2971740106,SDCA,230019905,SOLD,SINGLE_FAMILY,8876  Polland Ave,,San Diego,CA,92123,3,2,,1128,1957,25,949000,2023-10-07,980000,2023-11-01,7500,869,32.796936,-117.140175,1,0,2
https://www.realtor.com/realestateandhomes-detail/1650095232,MRCA,PTP2303545,SOLD,CONDOS,1649  Pentecost Way,Unit 4,San Diego,CA,92105,1,1,,668,1980,102,320000,2023-07-22,350000,2023-11-01,,524,32.722702,-117.081383,1,380,
https://www.realtor.com/realestateandhomes-detail/2796034336,SDCA,230019904,SOLD,SINGLE_FAMILY,1848  Tustin St,,San Diego,CA,92106,2,1,,1124,1954,25,1325000,2023-10-07,1315000,2023-11-01,,1170,32.733543,-117.230584,1,0,2
https://www.realtor.com/realestateandhomes-detail/1684044537,SDCA,230019472,SOLD,TOWNHOMES,10992  Ivy Hill Dr,Unit 2,San Diego,CA,92131,3,2,1,1568,1998,29,899999,2023-10-03,945000,2023-11-01,,603,32.937688,-117.092365,2,325,2
https://www.realtor.com/realestateandhomes-detail/1572433008,MRCA,NDP2307805,SOLD,DUPLEX_TRIPLEX,1960  Panay Ct,,San Diego,CA,92105,3,2,,1599,1982,26,600000,2023-10-06,620000,2023-11-01,2614,388,32.727363,-117.106163,2,210,2
